,Sample-1,Sample-2,Sample-3
BIOCARTA_MTA3_PATHWAY,0.413155442609064,0.4198503458986306,0.31672455174361147
BIOCARTA_MTOR_PATHWAY,0.5876747141041931,0.46113087674714104,0.5637102922490469
BIOCARTA_MYOSIN_PATHWAY,0.3612383042624465,0.3806214624003696,0.29651842439644216
BIOCARTA_NDKDYNAMIN_PATHWAY,0.419787166454892,0.4215946632782719,0.3705654383735705
BIOCARTA_NEUTROPHIL_PATHWAY,0.26544472681067344,-0.22727445997458706,-0.17719186785260488
BIOCARTA_NFAT_PATHWAY,0.19306226175349428,0.16124523506988564,0.2176620076238881
BIOCARTA_NFKB_PATHWAY,0.27345797785442005,0.3094887154353482,0.3563550553639499
BIOCARTA_NGF_PATHWAY,0.3811596335183575,0.3734608439777971,0.3622042399518492
BIOCARTA_NKCELLS_PATHWAY,0.2008239149334582,0.21337524242626893,0.2336307095566107
BIOCARTA_NKT_PATHWAY,-0.24017007135177404,-0.30025999413547066,-0.2477509529860229
BIOCARTA_NO1_PATHWAY,0.21402418937361767,0.20796649254082544,0.1773184620452728
BIOCARTA_NO2IL12_PATHWAY,-0.30341380770859805,-0.40794578568403217,-0.49252011859381617
BIOCARTA_NOS1_PATHWAY,0.23867852604828463,0.2168869123252859,0.2909783989834816
BIOCARTA_NOTCH_PATHWAY,0.3432698009318086,0.4402033036848793,0.37371452774248204
BIOCARTA_NPC_PATHWAY,0.5804320203303684,0.5947187247314313,0.6586022871664549
BIOCARTA_NPP1_PATHWAY,-0.35800084709868696,0.2949597628123677,0.30096286884088663
BIOCARTA_NTHI_PATHWAY,0.23100823158941491,0.2781039721562345,0.30014032373901994
BIOCARTA_NUCLEARRS_PATHWAY,-0.20658272688768242,-0.23167224981710366,-0.1606145315929306
BIOCARTA_P27_PATHWAY,0.48821425080637276,0.6659212198221093,0.6436594663278272
BIOCARTA_P35ALZHEIMERS_PATHWAY,0.3282592121982211,0.4206861499364676,0.4324396442185514
BIOCARTA_P38MAPK_PATHWAY,0.3321183517879833,0.4281720820475586,0.3518533309130514
BIOCARTA_P53HYPOXIA_PATHWAY,0.4255944817571248,0.4349270890058692,0.43667937314697164
BIOCARTA_P53_PATHWAY,0.3687198221092758,0.4465883100381195,0.39528589580686146
BIOCARTA_PAR1_PATHWAY,0.25948772821507393,0.31196415435029756,0.24431485320671437
BIOCARTA_PARKIN_PATHWAY,0.33300417498638596,0.41187148302777277,0.3257070248683972
BIOCARTA_PCAF_PATHWAY,0.49613299449385856,0.43456162642947904,0.37938585345192716
BIOCARTA_PDGF_PATHWAY,0.4173824650571792,0.4392112570003294,0.384588451221234
BIOCARTA_PDZS_PATHWAY,0.10039614320950743,-0.16170416324089992,0.22724867329396814
BIOCARTA_PELP1_PATHWAY,0.4875730622617535,0.48833545108005083,0.4997712833545108
BIOCARTA_PEPI_PATHWAY,-0.3658231984026139,-0.3822762751860591,0.2201343256489381
BIOCARTA_PGC1A_PATHWAY,0.39683185091063106,0.26326132994493856,0.20965692503176625
BIOCARTA_PITX2_PATHWAY,0.30168043202033035,0.44670584498094024,0.3364453621346887
BIOCARTA_PKC_PATHWAY,0.3092902523143946,0.3740787801778907,0.29651842439644216
BIOCARTA_PLATELETAPP_PATHWAY,-0.2627627518605917,-0.19926302414231256,0.18475585405699768
BIOCARTA_PLCD_PATHWAY,-0.33448538754764934,-0.31130876747141045,-0.3916645489199492
BIOCARTA_PLCE_PATHWAY,0.26358322744599744,0.300559085133418,0.26991105463786536
BIOCARTA_PLC_PATHWAY,0.29809402795425666,0.285997458703939,0.28630241423125796
BIOCARTA_PLK3_PATHWAY,0.3184243964421855,0.4467916137229987,0.4264294790343075
BIOCARTA_PML_PATHWAY,0.13919425966066223,0.17431198146348753,0.17524777636594663
BIOCARTA_PPARA_PATHWAY,0.293670179634751,0.30170366494755463,0.27805864912674094
BIOCARTA_PPARG_PATHWAY,0.46700127064803054,0.34280177890724267,0.39501270648030495
BIOCARTA_PRC2_PATHWAY,0.6991105463786531,0.701702668360864,0.5773081810184733
BIOCARTA_PRION_PATHWAY,0.39549497516460663,0.4628208386277001,0.2808825228139078
BIOCARTA_PROTEASOME_PATHWAY,0.7622335168713822,0.7944571509247493,0.8577890724269377
BIOCARTA_PS1_PATHWAY,0.22422218188418952,0.32196405881285173,0.21083681248865488
BIOCARTA_PTC1_PATHWAY,0.3184243964421855,0.33299757421739634,0.33114935890031183
BIOCARTA_PTDINS_PATHWAY,0.49273520799955806,0.4574841168996188,0.36293243467211755
BIOCARTA_PTEN_PATHWAY,0.5746019881904477,0.45148366843560805,0.4481650347559608
BIOCARTA_PYK2_PATHWAY,0.44188837845762874,0.4320887498778223,0.42726419704818686
BIOCARTA_RAB_PATHWAY,0.7215795132440621,0.5633075945655361,0.5437161567784186
BIOCARTA_RAC1_PATHWAY,0.17777636594663282,0.235997458703939,0.22064803049555276
BIOCARTA_RACCYCD_PATHWAY,0.4614798162447464,0.4351519890528785,0.5241950933437591
BIOCARTA_RACC_PATHWAY,-0.35545834089671446,-0.3115737883463424,-0.46424033399891085
BIOCARTA_RANBP2_PATHWAY,0.44437564976319743,0.4722790805128798,0.5284925493820031
BIOCARTA_RANKL_PATHWAY,0.16849882011254308,0.2564966418587765,0.2815538210201488
BIOCARTA_RANMS_PATHWAY,0.48043202033036847,0.5485387547649302,0.6411944091486659
BIOCARTA_RAN_PATHWAY,0.6455908513341804,0.6485387547649302,0.7669123252858958
BIOCARTA_RARRXR_PATHWAY,0.4954002541296061,0.43456162642947904,0.3698747504084226
BIOCARTA_RAS_PATHWAY,0.45387778676215784,0.41758807901120476,0.4716322051519002
BIOCARTA_RB_PATHWAY,0.3184243964421855,0.504294790343075,0.4264294790343075
BIOCARTA_RECK_PATHWAY,0.5488634759282789,0.554860934632218,0.48847663419455034
BIOCARTA_REELIN_PATHWAY,-0.18606643673988016,0.23372662915229625,0.18841168996188057
BIOCARTA_RELA_PATHWAY,0.30846251588310036,0.4098432867429056,0.4592969080897925
BIOCARTA_RHODOPSIN_PATHWAY,-0.4515120711562897,-0.4172299872935197,-0.42932655654383733
BIOCARTA_RHO_PATHWAY,0.38130574211895685,0.41958250136140857,0.3855751195014219
BIOCARTA_RNAPOL3_PATHWAY,0.5333163913595934,0.5495806861499365,0.5132909783989835
BIOCARTA_RNA_PATHWAY,0.3735959339263024,0.4947903430749682,0.4264294790343075
BIOCARTA_S1P_PATHWAY,0.38628970775095295,0.5802096569250318,0.7141041931385006
BIOCARTA_SALMONELLA_PATHWAY,0.424853875476493,0.4806607369758577,0.4857433290978399
BIOCARTA_SAM68_PATHWAY,0.5829140194832698,0.8189072426937738,0.7106988564167726
BIOCARTA_SARS_PATHWAY,0.349892902523144,0.29640951170811397,0.34484661463060445
BIOCARTA_SET_PATHWAY,0.3239135959339263,0.3328335451080051,0.38510800508259213
BIOCARTA_SHH_PATHWAY,0.2708005082592122,0.20047437526471834,0.26912325285895805
BIOCARTA_SKP2E2F_PATHWAY,0.3189834815756035,0.5659212198221093,0.5436594663278272
BIOCARTA_SLRP_PATHWAY,0.3981448538754765,0.3933163913595934,0.36749682337992373
BIOCARTA_SM_PATHWAY,0.8026429479034307,0.8500635324015248,0.8291740787801779
BIOCARTA_SODD_PATHWAY,0.30170266836086407,0.2655146124523507,0.3543583227445997
BIOCARTA_SPPA_PATHWAY,0.16648030495552735,0.22072744599745875,0.1630146124523507
BIOCARTA_SPRY_PATHWAY,0.3391041931385006,0.3779542566709022,0.33569885641677255
BIOCARTA_SRCRPTP_PATHWAY,0.3612383042624465,0.5147325863463094,0.33824650571791615
BIOCARTA_STAT3_PATHWAY,0.3742058449809402,0.3975857687420584,0.37766200762388813
BIOCARTA_STATHMIN_PATHWAY,0.19554604427205247,0.2742432956597338,0.2962268441115496
BIOCARTA_STEM_PATHWAY,-0.5486658195679797,-0.4644980940279543,-0.44826647304410966
BIOCARTA_STRESS_PATHWAY,0.3196675137653537,0.3805950868276154,0.2908788648877594
BIOCARTA_SUMO_PATHWAY,0.8232782719186785,0.9184243964421855,0.770004235493435
BIOCARTA_TALL1_PATHWAY,0.37497549464512614,0.27940461063713923,0.35625340352151025
BIOCARTA_TCAPOPTOSIS_PATHWAY,-0.4420330368487929,-0.4746124523506988,-0.5591867852604828
BIOCARTA_TCRA_PATHWAY,0.27734923272407386,0.25450102629263993,-0.1762486560453524
BIOCARTA_TCR_PATHWAY,0.28672556957536716,0.275814544487456,0.2219674359504743
BIOCARTA_TCYTOTOXIC_PATHWAY,-0.23939008894536218,-0.2613653690654961,-0.3596950444726811
BIOCARTA_TEL_PATHWAY,0.44175797892219154,0.3995395769489498,0.312968084311234
BIOCARTA_TERC_PATHWAY,0.7000762388818297,0.4753240152477764,0.45555273189326556
BIOCARTA_TERT_PATHWAY,0.38006897803594125,0.4714902886186241,0.3121147213650391
BIOCARTA_TFF_PATHWAY,0.34442296005745543,0.3670846914535109,0.3804386497983537
BIOCARTA_TGFB_PATHWAY,0.1859666956463586,0.18286631445194945,0.24337323613990508
BIOCARTA_TH1TH2_PATHWAY,-0.19372299872935195,-0.25093681413884716,-0.20200531361903662
BIOCARTA_THELPER_PATHWAY,-0.23939008894536218,-0.2689411266412537,-0.3596950444726811
BIOCARTA_TID_PATHWAY,0.26677188524042006,0.2799625493212065,0.2531237878686551
BIOCARTA_TNFR1_PATHWAY,0.31346448757832013,0.3544021381939272,0.37518993997283434
BIOCARTA_TNFR2_PATHWAY,0.3629479034307497,0.39623888182973316,0.3814634875551237
BIOCARTA_TOB1_PATHWAY,-0.23628435765398248,-0.21145455761385668,-0.2501090082257741
BIOCARTA_TOLL_PATHWAY,0.295146124523507,0.3356035578144854,0.2726302414231258
BIOCARTA_TPO_PATHWAY,0.31032539638693996,0.3408143196508481,0.32101430860173474
BIOCARTA_TRKA_PATHWAY,0.28211123057374643,0.25354706284820644,0.1844003518717623
BIOCARTA_TSP1_PATHWAY,0.49680159738609553,0.4402541296060991,0.4824541659103286
BIOCARTA_TUBBY_PATHWAY,-0.285997458703939,-0.4258703939008895,-0.39791613722998737
BIOCARTA_UCALPAIN_PATHWAY,0.3638192049373752,0.33634053367217276,0.4254891994917408
BIOCARTA_VDR_PATHWAY,0.5603557814485387,0.5231865642782166,0.6217092978288492
BIOCARTA_VEGF_PATHWAY,0.3459388134102238,0.3432352653699541,0.28313165868439055
BIOCARTA_VIP_PATHWAY,0.26668360864040663,0.28731893265565445,0.2899110546378654
BIOCARTA_VITCB_PATHWAY,0.17890262215548114,0.25509067806399444,0.2431974124985561
BIOCARTA_VOBESITY_PATHWAY,-0.36143583227445997,-0.29507623888182977,-0.30156289707750955
BIOCARTA_WNT_LRP6_PATHWAY,-0.4527911901736552,-0.3616179584921644,-0.4531046166878442
BIOCARTA_WNT_PATHWAY,0.30758153324862353,0.29979246082168576,0.2378102498941126
KEGG_MEDICUS_ENV_FACTOR_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV,0.6063980865535541,0.623747664249944,0.5372568951341655
KEGG_MEDICUS_ENV_FACTOR_BENZO_A_PYRENRE_TO_CYP_MEDIATED_METABOLISM,-0.14507566131454308,0.2671502830079705,-0.14620307265796467
KEGG_MEDICUS_ENV_FACTOR_BPA_TO_RAS_ERK_SIGNALING_PATHWAY,0.5188114553807057,0.47553513830515104,0.4576678721532597
KEGG_MEDICUS_ENV_FACTOR_DCE_TO_DNA_ADDUCTS,0.43909783989834816,0.35215374841168995,0.2274587039390089
KEGG_MEDICUS_ENV_FACTOR_E2_TO_NUCLEAR_INITIATED_ESTROGEN_SIGNALING_PATHWAY,-0.3943583227445997,-0.3004828462515883,-0.3572190960246868
KEGG_MEDICUS_ENV_FACTOR_E2_TO_RAS_ERK_SIGNALING_PATHWAY,0.43708068614993645,0.47072744599745875,0.4384371029224905
KEGG_MEDICUS_ENV_FACTOR_IRON_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.30508707676208985,0.49844382988265185,0.3331878316765079
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_JNK_SIGNALING_PATHWAY,0.44523506988564165,0.5787039390088945,0.4515184243964422
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_KEAP1_NRF2_SIGNALIG_PATHWAY,0.26179302555414374,0.5627841310179302,0.4171735140477199
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_NFKB_SIGNALING_PATHWAY,0.37157136806437957,0.39174925878864886,0.4011181702668361
KEGG_MEDICUS_ENV_FACTOR_METALS_TO_RAS_ERK_SIGNALING_PATHWAY,0.5829140194832698,0.6998941126641254,0.6273655230834392
KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_CAMP_SIGNALING_PATHWAY,0.20121982210927572,0.1726556543837357,-0.19009676473463
KEGG_MEDICUS_ENV_FACTOR_NICOTINE_NNK_TO_PI3K_SIGNALING_PATHWAY,0.41952177428670445,0.4917269261869008,0.435952408455585
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_CHRNA7_E2F_SIGNALING_PATHWAY,0.27867852604828464,0.4056416772554003,0.4492757306226176
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01339,0.3206468753609795,0.32320665357514156,0.36067921912902856
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350,0.2927784836933503,0.3402117746717493,0.3331046166878442
KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_RAS_ERK_SIGNALING_PATHWAY,0.3285280545709891,0.4148063933658798,0.2896462248378252
KEGG_MEDICUS_ENV_FACTOR_NNK_TO_DNA_ADDUCTS,-0.2127573062261754,0.2286658195679796,-0.3346886912325286
KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS,0.5667598475222363,0.602287166454892,0.6161753494282084
KEGG_MEDICUS_ENV_FACTOR_TCDD_TO_AHR_SIGNALING_PATHWAY,0.3890978398983482,0.32715374841169,0.2274587039390089
KEGG_MEDICUS_ENV_FACTOR_ZN_TO_ANTEROGRADE_AXONAL_TRANSPORT,0.30135585619254057,0.49844382988265185,0.36441587562598104
KEGG_MEDICUS_PATHOGEN_ARSENIC_TO_ELECTRON_TRANSFER_IN_COMPLEX_II,0.5281236764083016,0.7195340957221517,0.5724947056332063
KEGG_MEDICUS_PATHOGEN_EBV_BARF1_TO_INTRINSIC_APOPTOTIC_PATHWAY,0.41438373570520964,0.4815756035578145,0.37179161372299874
KEGG_MEDICUS_PATHOGEN_EBV_EBNA1_TO_P53_MEDIATED_TRANSCRIPTION,0.35130876747141043,0.4705972045743329,0.3939517153748412
KEGG_MEDICUS_PATHOGEN_EBV_EBNA2_TO_RBP_JK_MEDIATED_TRANSCRIPTION,0.35419858413505173,0.26125249591577426,0.3111127246324197
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S,0.36756741493717354,0.44369899759988707,0.5369702103628406
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00264,0.28952292942127755,0.5750121289130183,0.5527503754187363
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P27_CELL_CYCLE_G1_S_N00482,0.2693209092192574,0.5548101087109982,0.5341747846957503
KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_P53_MEDIATED_TRANSCRIPTION,0.35130876747141043,0.4705972045743329,0.3939517153748412
KEGG_MEDICUS_PATHOGEN_EBV_LMP1_TO_NFKB_SIGNALING_PATHWAY,0.37114935890031187,0.45226752916714796,0.5100381194409148
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TCCP_TO_ACTIN_SIGNALING_PATHWAY,0.7194046106371392,0.7055291341441279,0.685503721183518
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_EAE_TIR_TO_ACTIN_SIGNALING_PATHWAY,0.6689517153748412,0.6633958068614993,0.6408608640406608
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPG_TO_MICROTUBULE_RHOA_SIGNALING_PATHWAY,0.3719440914866582,0.5847183396865734,0.38808979246082165
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_ESPT_TO_RAC_SIGNALING_PATHWAY,0.7908331820657107,0.7617934289344708,0.7101216191686331
KEGG_MEDICUS_PATHOGEN_ESCHERICHIA_MAP_TO_CDC42_SIGNALING_PATHWAY,0.747930798553416,0.777104877333594,0.7514377871175839
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_CREB_MEDIATED_TRANSCRIPTION,0.3402091682142508,0.42818883784576284,0.4592669338285602
KEGG_MEDICUS_PATHOGEN_HBV_HBX_TO_RAS_ERK_SIGNALING_PATHWAY,0.6162473528166031,0.4946209233375689,0.5039220669207963
KEGG_MEDICUS_PATHOGEN_HBV_LHBS_TO_PKC_ERK_SIGNALING_PATHWAY,0.44523506988564165,0.44989411266412543,0.41172384582803895
KEGG_MEDICUS_PATHOGEN_HCMV_GB_TO_PDGFR_RAS_ERK_SIGNALING_PATHWAY,0.4976027107157984,0.516560779330792,0.4569589157136807
KEGG_MEDICUS_PATHOGEN_HCMV_GH_TO_ITGA_B_RHOA_SIGNALING_PATHWAY,0.44731893265565437,0.3868360864040661,0.4473697585768742
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,0.2347649301143583,0.248843710292249,0.18419313850063532
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.377729775518848,0.3178653113087675,0.37808555696738677
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNAS_AC_PKA_SIGNALING_PATHWAY,0.2527965808016634,0.25066189211043083,0.18721266027492203
KEGG_MEDICUS_PATHOGEN_HCMV_UL33_TO_GNB_G_RHO_SIGNALING_PATHWAY,0.23928351846538504,0.3363774234537033,0.19949665942533912
KEGG_MEDICUS_PATHOGEN_HCMV_US27_TO_CXCR4_GNB_G_PLCB_PKC_SIGNALING_PATHWAY,0.45214739517153746,0.4153494282083863,0.33824650571791615
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNA12_13_RHO_SIGNALING_PATHWAY,0.4986022871664549,0.4202287166454892,0.46678917016909394
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAI_AC_PKA_SIGNALING_PATHWAY,0.261431596781025,0.25721304531977973,0.22431173231681495
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNAQ_PLCB_G_CALCINEURIN_SIGNALING_PATHWAY,0.2622296529124591,0.16355246438841703,0.2289627499498429
KEGG_MEDICUS_PATHOGEN_HCMV_US28_TO_GNB_G_PI3K_NFKB_SIGNALING_PATHWAY,0.20679665249967133,0.22880602900582742,0.1820339131577794
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_ERK_SIGNALING_PATHWAY,0.6936760824943798,0.7063043690743818,0.713369172123937
KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION,0.6147818720880983,0.41219822109275733,0.4522321050402372
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAI_PI3K_BAD_SIGNALING_PATHWAY,0.5024650571791613,0.506878441338416,0.44352816603134265
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNAQ_PLCB_G_CALCINEURIN,0.40774048882577174,0.30049779505194707,0.2408102249794454
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_CXCR4_GNB_G_RAC_SIGNALING_PATHWAY,0.23793943244387966,0.20104828462515884,0.20821050402371877
KEGG_MEDICUS_PATHOGEN_HIV_GP120_TO_TNF_NFKB_SIGNALING_PATHWAY,0.37973739940703094,0.4098432867429056,0.5100381194409148
KEGG_MEDICUS_PATHOGEN_HIV_NEF_TO_TNF_NFKB_SIGNALING_PATHWAY,0.37497549464512614,0.40472681067344346,0.5100381194409148
KEGG_MEDICUS_PATHOGEN_HIV_TAT_NEF_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,0.32975857687420584,0.3565756035578145,0.4156035578144854
KEGG_MEDICUS_PATHOGEN_HIV_TAT_TO_TLR2_4_NFKB_SIGNALING_PATHWAY,-0.4625966066223185,-0.4251379026833096,-0.4139233126541595
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TAT_TO_TNF_JNK_SIGNALING_PATHWAY,0.44523506988564165,0.5787039390088945,0.5765184243964422
KEGG_MEDICUS_PATHOGEN_HIV_VPR_TO_CDC25_CELL_CYCLE_G2M,0.3003303684879288,0.4559316160332678,0.33301143583227444
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,0.9568996188055908,0.9400762388818298,0.918831003811944
KEGG_MEDICUS_PATHOGEN_HPV_E5_TO_EGFR_RAS_ERK_SIGNALING_PATHWAY,0.5807708598051673,0.516560779330792,0.4569589157136807
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00380,0.4597628123676408,0.2735366370182126,0.4693985599322322
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00381,0.37642947903430746,0.24360016941973742,0.38606522659889886
KEGG_MEDICUS_PATHOGEN_HPV_E6_TO_NOTCH_SIGNALING_PATHWAY_N00382,0.3956602482650767,0.28635714983872546,0.47580881634248856
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_CELL_CYCLE_G1_S,0.312011859381618,0.4906141465480729,0.5160779330792038
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_P27_CELL_CYCLE_G1_S,0.3804320203303685,0.6659212198221093,0.6452858958068615
KEGG_MEDICUS_PATHOGEN_HPV_E7_TO_PP2A_AKT_SIGNALING_PATYWAY,0.49228293096145703,0.4607708598051673,0.4276831850910632
KEGG_MEDICUS_PATHOGEN_HSV_GD_TO_HVEM_NFKB_SIGNALING_PATHWAY,0.3629479034307497,0.33892842016094876,0.3726980093180856
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,0.9568996188055908,0.9885133418043202,0.918831003811944
KEGG_MEDICUS_PATHOGEN_HTLV_1_P12_TO_JAK_STAT_SIGNALING_PATHWAY,0.4348302777273552,0.39854056997640225,0.3076638228353603
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_NFY_MEDIATED_TRANSCRIPTION,0.5410184732675203,0.46302414231257943,0.44236536017984557
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00497,0.35130876747141043,0.576010165184244,0.5341747846957503
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_P21_CELL_CYCLE_G1_S_N00498,0.3804320203303685,0.6659212198221093,0.6452858958068615
KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING,0.2649364675984752,0.344428208386277,0.3601651842439644
KEGG_MEDICUS_PATHOGEN_KSHV_K15_TO_TNF_NFKB_SIGNALING_PATHWAY,0.3766836086404066,0.4222617534942821,0.5393646759847522
KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY,0.4613977128335451,0.41219822109275733,0.5667598475222363
KEGG_MEDICUS_PATHOGEN_KSHV_MIR1_2_TO_ANTIGEN_PROCESSING_AND_PRESENTATION_BY_MHC_CLASS_I_MOLECULES,0.9568996188055908,0.9885133418043202,0.918831003811944
KEGG_MEDICUS_PATHOGEN_KSHV_MIR2_TO_CELL_SURFACE_MOLECULE_ENDOCYTOSIS,0.4069123252858958,0.2775095298602287,0.36914866581956796
KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S,0.312011859381618,0.49925455315544265,0.5160779330792038
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_NFKB_SIGNALING_PATHWAY,0.46001694197374,0.5431766200762389,0.6011181702668361
KEGG_MEDICUS_PATHOGEN_KSHV_VFLIP_TO_TNF_NFKB_SIGNALING_PATHWAY,0.3629479034307497,0.4222617534942821,0.5393646759847522
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY,0.32009288875257413,0.4383998597905622,0.33236471980020155
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_AKT_SIGNALING_PATHWAY,0.14406145315929306,0.22383042624465743,0.18927111008432485
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_PI3K_JNK_SIGNALING_PATHWAY,0.1553277801308297,0.14807285048708174,0.13876605957927435
KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY,0.4613977128335451,0.44975857687420584,0.40009318085556966
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_MICROTUBULE_PLUS_END_DIRECTED_TRANSPORT,0.3173986369412037,0.4690100496707867,0.3336097955411806
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SIFA_TO_TETHERING_OF_LATE_ENDOSOMES_AND_LYSOSOMES,0.3032105040237188,0.2595566850204716,0.43963292390230124
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ANXA2_S100A10_REGULATED_ACTIN_CYTOSKELETON,0.9573062261753494,0.841168996188056,0.9695552731893265
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_ARNO_ARF_ACTB_G_SIGNALING_PATHWAY,0.5255823803473105,0.5139940703091911,0.43581533248623466
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPB_TO_RHOA_SIGNALING_PATHWAY,0.36444726810673445,0.27108005082592124,0.2732401524777637
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_E2_TO_NOD_NFKB_SIGNALING_PATHWAY,0.4678977834251024,0.5431766200762389,0.6011181702668361
KEGG_MEDICUS_PATHOGEN_SALMONELLA_SOPE_TO_RAC_SIGNALING_PATHWAY,0.6644091486658196,0.7046505717916136,0.6053113087674715
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION,0.9534513977128335,0.9333751588310039,0.921888500635324
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_N_TO_LECTIN_PATHWAY_OF_COAGULATION_CASCADE,-0.23469716221939851,-0.27150360016941977,-0.5263532401524778
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY,-0.34110364857505904,-0.3826320566345979,-0.3230277727355237
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_CLASSICAL_PATHWAY_OF_COMPLEMENT_CASCADE,0.763710292249047,0.6789326556543838,0.691994917407878
KEGG_MEDICUS_PATHOGEN_SHIGELLA_FIMA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS,0.3915374841168996,0.2811689961880559,0.402007623888183
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAA_TO_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY,0.4099018135612799,0.3257202264063763,0.32778560702321824
KEGG_MEDICUS_PATHOGEN_SHIGELLA_IPAB_C_D_TO_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY,0.5840914866581957,0.5431201468304392,0.532554002541296
